7c2b92db3dadc22f4476548c353c895c,2
ae3a3def42406222d27019cc3ad4c2ac,2
db5de048a2dfaa935588a526e5b9f0aa,1
265eb2acf3654feded34ef80f921d779,1
b6b1cb011e45af114eac64993ad7dcc6,1
4b128fbfa181c7d89fb6404e73d486fc,1
20fb8ba785402ad476b343bf21166b0c,1
53da4fc5be9013ffd498007b1c66f765,1
e6cc2aee9dfdb64336d17976b5636122,1
7cf9fcf6eb98ec020056dca19844bc80,1
13c9c3c949a83d4ae631eb1d4140f812,1
93faa5edba6a2681ca061f390781ee63,2
ac35b972ac8b8c3ec4c1226f2b11a687,2
1a6daa4f5d5598773b05421108c45906,1
4364a8a91cfaa0f3050b74638c08438b,1
fe98b9fb8c83a28d0ac62d0fd7d6c218,2
76816a273ce7fb90deb7e68c3751c0dc,2
c591a333c539e3a7e6a120c5ff2f43b9,1
522000570324d28c6501feca36af120c,2
fe570aed1bfd6ace28bdf38f10b23b89,2
78cc3d1f8549c59f7b03cf9cc9456fb9,1
50219b2c1324d6d4f5c904aef74ed43e,2
48675cdfe7c2711b8110f6b0a926f3e6,2
67731973b78430076584585e39c9f859,2
28338907a4276f4439fcde550e043b5f,2
e624730bc55f28968a401c0c517450c6,2
1d3b9d32f6cb561bbdbbaa4b038577b6,2
08629e5b2f30eb6328ef1925667d063d,1
46f63313b43f1dd4db633f14139e33be,2
5e35e4b5511dc9707c263151f5bc8ea7,2
ba9c6fdfab2a3166e91219cb996c6581,1
9dfa6365cbe9f9c55146cf40a57f3cc6,1
12c76b85964c457fad2238feff5ce4a7,2
cad6f9d2094941aed7a9524246e94791,2
8d05d1c8265aa444cffe90dbf8f9eeb2,1
f24c19d3c895d07149ad6b830b5a193a,1
3d2fe2857a8ae17878f5617a7682339c,2
be8c8b9cbaeb4d71cd70c29637473d47,2
e8a326300bc9ccfa1e12544de326ded8,1
40d5ec3844a1afb6c423eb9cf5726e77,1
ba9e1e6b3eada06749dee012e3c587d9,2
618b79b0e572111ed8ad7eb84f9d2e8c,2
205067a8f4fe2c1d1d39f7d7b52a701f,1
aaf932fb56e6eeb95b0d0ae5a20dab72,2
82aec1f273ea8b18826c1f65c1964ee0,1
44ae8d83dba898d28cc9bca681082f80,1
9aecc3ef41a18d366d04418cd110fa15,2
452c2fe1ef308da710069d9ae878ed84,1
982e241bc6b3d181a1b02552f3503171,2
92cbf9d7d211f2d52533806c406fed41,1
ca937ddf3f76c09d58eec482ec407baf,2
28da4e98e3e304c004a02d0686ac919a,1
18e603b4419c9f37c0c72856e56701c5,1
ac3123e8142104c36aeb4e6159520a88,2
fd447db05d411732e9a305ca3e3adce0,2
145f70e1b1d69e630ee17a0a91d90a97,2
35582a17061be75d4d9d3aa7d1f8d8aa,1
d0bf9b7be5a8cc58b701437d1d91fab2,2
d4c29a41413e6c39162ad1fe55a285b2,1
1426a7d4a4a39448a0360ac2ecb8cd27,2
ea8e7f2e8bf7bbcc2ebb211bc8dfb0bd,1
69b5b055a3e75f5981d27ea73cec7f37,1
bcc3cc7b4bfc57e7e793c47322200716,1
b33bf546f8368d36b1bbe9f945cad39b,2
d57872cf52f0e2e026b1ad1f8c678b74,1
20842578e9e15c03bad5e97497c510cd,1
583a60ed0bfcab7149e369f7344e0e7e,2
c63466da0b7e29be93217a0e97ddbfee,2
30f64fee89f64937912dbdfdcc73379d,1
b260db5383a7c3413cc93a119aa06816,1
1c798556c3269c834f0e49e265324370,2
8f733fe6b9a62fc94e2c05ce1425dc04,1
091928871a44b7d6adc1221bc9235350,1
e93c96539ea6ba48017bd105a61680b2,1
03570efc489d51383e403812360ffb8b,2
c3dec6e3c4b4f3158b1c555bee9755e6,1
da09be83fc01e842ac2dcd6790849c0d,2
b846741f4d033493165584ef05567b5a,1
ca0db1e260ab5c8abf6dc712f3d88db3,2
8fde2da6a43d9b2d5156892baa50e498,2
3dc8b8d373494854a1a76021bcae38e1,1
3b42726d830de160dc29fa379ce253df,1
05315737b8edbc93c502fd19502e8798,3
0c57971d61cf9aa3bb221b503fd0fb89,2
1eb13ec64b9140bcd339dc2748c9f22d,1
763c31918bfae201e4db1424b3667e27,2
4f22e778830ffe6ec708cc8d552a5dfc,2
313b01e354ec1f89d41fc470259ad434,2
e350cbc0e0edc896dddccd150d3e9d9b,1
bc148cbf4a256445c968e6933197a7bc,1
396bb12ac9b818dacfb2da90cf96ac1a,2
56dc422ff0e06415613978de224ce17f,1
c8e7d4a6ff6b0a4e5a414a50c4379882,2
7c8e237451576478216e6601d70b2f3f,1
5af04e63387f964206d571131a66426d,1
f491737d73ccb61ef80ee4e6adbfb489,1
582cc8c146ac10c49bd7d886dcd9f489,1
090a58e4846a37b8bce95dc6699a7200,2
7ff78b073bd372d0e49479bfaf24385b,1
cd6e8d4f1ea40ba1575b27687f4e1b88,1
3601852391fb6863d122db06abcc863d,1
185767ba23940e5a7e7be984d04020ee,1
c15313494bcb37fdb6c8005b8f27c3c1,2
d718b9b777dc9c99090803b683bf5c7a,2
5f4933778eda2ac7e95620d68a3c04ac,1
e91971099d58b788d2e15e0e7e0a5bd6,1
558a729947622a7126de502ff987f637,2
7bdc1264c0774379f7dba84d709f355f,2
22ca392279e9f3f4f1185dd861555287,2
ff481186e53e5f25ab1b78da323a7605,1
409b70641216111a46f833e424ff6676,2
23334211969e1fd178df35342dd01a9b,2
61eda5a11ac0eef516ba3205918694e9,1
a2e16227897fdd601c681cd7dfecd7c9,2
3d99e2fd78806159de57a2d0b3546b02,1
cc1c60694267bc16a0b4328f3236e873,2
0ce533d49fb7a00018418b3ab3d91680,1
869136ada8bb7c6bbcdc41a637fdd1b2,1
b4ead38f2add9ba95bfc61d9a80824ea,2
9aec6eecd7f6ecdafad3f4cfff28d76d,1
a33989a8ddc015dd0b6083a0060c7ff7,2
70c5cef239e87adc43af8feadfe381cd,2
f351e58e699182a406f5151a890e999b,1
0c4c1fab198ae54f628ab3574a1dd6c5,1
64cba44f3f09441293d2820e4b1658df,1
0b6f31e9217a90a3dc1ea840616460b0,1
1eb1b337b9d78de9ff35c1f42653c402,2
a0f5f7562431880640e4a4a73be2bebf,1
542db29c6527854f413197d8d741bdf4,1
e353d37f6a8cd1a66e754d07a0789a3c,2
f9b1b94b59d58b665eb2b7f9437694e3,2
c090c1bb222c8e12b7d0f7a3b6ecec5b,2
7b8f4f7c608b831a6c13fc12c7e3eaa6,1
e9082bb37f5c80a92c31ac9dff036d36,1
ab0a4680130d7d15df44aa42917d6041,1
471cc30ec5ad0149f8ec6bac239d6098,2
048555a6a5e8ea77fd309d30ee2071d8,1
9f399fac598d8bbc3db61b3b65aefeb4,1
7a2202aaf2f8b8da9f639113f78a6337,2
7039993b6a1debc4d015d662d9b6e305,1
7bcdd225108bd09eb4026594b3ffb95a,2
7208c01d8a344f1dd66a29b28f54633f,1
958a944f01ba7000463d233371d6c321,1
5244c7c98824a6bdcbda7dff93611ec9,1
00be494f35e8d5d4d642dcac55e0dbea,2
7aa15f278c34951d8af538e708889bb8,1
9f5161c33bb8a119044731e48ac36c12,2
603236b864ed833d2d6b203094f5c466,2
41c132a124a9c2a06ef42d2881890c85,2
8387f594f947ef11b47d4da877a34b18,2
2d3d0f7415d8f2f660d481d72536824d,1
5c7ad26dc785c12142121114bfef62bb,1
6ef0cce9c9a0d58079eeb6f8faf4efce,1
53364e5183e1a23ce65b82c9886c5f69,2
a3455164cff50685702a928ec250b02c,1
7f862fe5f303b35056d8b3fcc1a6132d,3
a396762364a0be0a36ea86d44974aec7,1
cb3a7743f8fa83c4bb9bc6840485b41f,2
90eb4a8531989ac67e369526aa322e99,2
b43a1d1a158d8eaa9e6e011139a64093,2
2f5693ec95792b885c1a5e6244f224f8,2
cc053bc7d90b9f773bc2fda29d86283f,1
21fb607d26abe7b47d40c92f843cd329,1
9148f9d317ad1c5b81ea495f3698ed91,2
d95afbe6d4f502df88f37c867afe2775,1
7b6c8a018fd7eecef0ec226d179641a3,1
224142af748a36cb018f7211adbc5ce1,1
06c4b469e91434fccd1a5d62476f4bb8,2
aaac4a8852ed10ec87e947432e308421,2
f0dc8cc0081fdb37c5e848df0d085329,2
767a1baecf380768ae9f24e7c9ec2d09,1
5e227d974e228a8e824bf7708862f5b5,1
f96dd4294347f30f44a7ff354fe09403,2
c60d6f7d22545a8a17eaeb22890bf01c,2
39dc7ab3b7c085b844768d33ea0b5653,2
af73bac95b1802774d50ba79f78e9a24,1
74b526fab86d04c65cfcabd04210729f,2
779e573b32ef29b8580ce251005eaffc,2
13bcedb6e04b64b3e05211f8066c69a2,2
896d2eeb92b313e7c42d079d0e4dd4fd,1
457386355f0fcaba4f7c3f7b04ecf2f7,2
7c1e13faa729cb68ce1d6a0384d57007,2
65a8ae5a67406a0c402025355d4fe4bd,1
578a1a265055ab2766649cfee7d75c92,1
f391c7b3b95f566acbc46ce5e8ed33a3,1
b14542b1507afd42189881865abc0e0f,2
952bfa8b146d556f00ba9bf556caadd5,1
7bdca262ba3a2c03258395a4239eb3c1,1
e68301896e5444076f914abab9a72913,1
c944d66effc34ada155a8f3c6aefec3e,2
c59e09f160f8bc8a6667acfa2e523a41,1
73b1be6bda1e93a0902fbb906a4fef1b,2
258e511bea663b0ea8852300a0f3d967,2
c82fe11906f45dc8af44a703da2fb6c0,1
832bd26f40d3ef258882e38e27ec107c,1
02ea8f9afba5bd5dd7fb55f8c4d7d6e8,2
08153021a482ff629d5ada43fcba0142,1
558210587a54c0b6746cbf8c16141632,1
bce1d04bf01329093d69a1ee6e984c0b,1
8fc72b693b4a5855e0484816d5ac3757,2
a497626b8bb70fbe77b91cfed046d00d,1
d95d98c5fabf3df20dcf3e22125a9a66,1
1a9705b09f5fd7cb95c66e3f3a2755a2,2
b2902d4429bc2e84e72e36f5d0260938,1
ca9268a7fb340492e62114a609677e0f,2
2c5e69cf08b2368864a295740982d9d1,1
c2ac859034f9b4ef19a4bced113bd6c2,1
4861bbd5721275834d8ee0c534238b52,1
ab1e23eb6ea848465b6056dc98c3ae91,1
4adeb180cd964d7cddd0aa02b26ae0bc,1
ebe8c98f37b15964276dcee670e8292e,1
c993febf95f6670a764a1ecb587d07db,2
8e7f4cb4920778106f2da0c072a15a4f,2
ba63fe0a1c81ecfd34a85523ad9fb793,1
8ebc4a1d1e616fd6cc90c3a4d8a41262,1
75774b478869f1662cf9b3f1667d1cd8,1
e69a413dfb3dc0db471f228e295abdf1,1
9f44f42aac64000ef85d22f4a9827d39,1
8e33e19b571cabd43c49b9dbaab8cf42,2
cc847722b27ac0471bbadb63fba27df0,1
db7f695894a07f0c857e00dcea0c581f,1
cfa805df0a1ac5ee2838a0fd6aeb9971,2
f0b4014a8615f423aed560a3f218b9ad,2
b2fa9d14cb840192e01e40233a57b241,1
906fe62a2065236d147ff17a0ac41f92,2
dd3f1e94a4f5ef345cb20cb0a036b9c4,1
8ecefa5daa35b8cbe9971bf3095c23ab,2
269ede5e6d50419cec682ea2ee1fe0f6,2
af2ad7453ca77f697abf112187ee7fc1,1
310f5ba8c06d47f5edc6e5022514b4b8,1
67707266141644e7e49ce901843afcd3,1
a2243bb92a7aba954f75044ecd28a31b,1
37427fe5c1c869d16cfd0725187699db,2
acb653ae8962e21e1e7dc8d4ba4831ff,2
a3f666ad86ca196073beae3d3f3eb9b5,2
a0fa4775aa93acec007df16230b9a249,1
7fc131ab07817d4313d85eefba74e475,2
abc3d89e418ed23d2f57577294ba25ec,1
a39dbd6ca374f57538224f63f05d56c6,2
48b39b4ec952e12ac1038c1fcbf171be,1
3ec99d938aced86295c1d311bfb01ae7,1
4aa66d9b2fe65b9dc87f76ea0c345729,2
f928cdf82797a521f3d323a079cd171a,1
273e165fb79888de7edd20b314864d3a,1
3266c3c7c3c50439b1268c3a4fd79dcf,2
03ce523a246bf57ca522a9b4072be970,1
ee0e964ec78924631710d24019b255ae,1
60008027ce7ad60309615e4f3791c2c1,1
779612c2f2f3edbe0a8b0069dbbdc546,1
771c7d4233e7cc721ff2b96b0bab3fa2,2
e32876ef1c6ae7f35008e3cf977b3afb,1
e45a51799bd6cf2f1b0b1c5240bb8415,1
58d4a6ff07906a5d61bd4030f95a314b,1
8fdaaea3b6ba076d69927bc001a23270,1
e39dd2ce1c73965574cf7cc62184ebc0,1
eee0a67e5112644f56874fdac30820ea,1
772ee9ce97b54c1925027e5c20a0a9e3,1
321ad085f2ffe4660374ce0815b07250,2
61a1ee60b975a12c946daac5fbf6c4a9,1
f3eeb36d309182d8d87e47e2dccb4078,2
555b11cdec1b7c2a4ffc66fafdd02107,1
5bc4da23e37cc64fcba7814b3203868d,2
b7e1c405e5bf68f91ef33e0c8e8304c8,1
4ff04b31a2381610410c480d0a544bbe,1
bd5f11d5ab28a394ec3e85627e4f9cca,3
26791ff9c1cd2ac3e97922225596168e,1
1cc7d2f60dbd71573b23e75125c90601,1
fb94fa50bb584ab49d3e340c89fe7c04,1
b8a6a7178ce1d7c08de48d2f6509a90b,1
39802bb13cea89a8fca2bfb0db6f3c78,2
fd2adb93bd66f66246724e27e4d15b0b,2
27ad25980f4001cd350853faa1d5035f,2
9f40d59e6e58cec8dfe5cddf2ab30cf1,1
9ca2fffa030044bed997b2f6b917fe6d,1
0756a07509ca8da1aaf7388089ba67f9,3
e5dee9c508996ad428f40bad2e3e5d0d,1
6f252d0bddc19be696c4715b27f8f9f8,1
2d121f5df1eda0c7448dd9d875ff85c8,1
fc36278371a003815acedd9b175d36c9,2
ac0c4c3f603cb97569a2784da100e3e2,1
9305aa32e669eb31d0209e01413325bf,2
d91eab6b748bf7edfed05406e81ef6f9,1
567f9fd04245cef85ed405c5ca4a3aa4,2
9b4882a8dc2d23825f1afcec7ed4a4f7,2
6841bfdee8e9a61179fde0644d51d702,2
81bea3e9e7f2f09cf8be7a971643d5ae,2
979669df006e967927fbaeaf12d4cdf5,2
6643b0dfbcaca6401884c8b0abcd0771,1
22acf223d97ba8c8e65c7c5d5caba0f4,1
42593874d492910fd1b29530cd332309,1
e8780e85281855bc43ad57a5886cf1d1,2
cf052fa45fdadffef5c58436f2bed986,1
b30bb7af1cf3edc250bf77a3ec21e2b8,1
009de234c6a9f8b151419c73fe4b25a4,2
d64a45a0557a0ef5121b070513e7d027,1
dff64c2728090558a0d2e6336ccf3a78,2
08820f0c44d43973a605c94dd06fdd34,1
649f5ce4967512a2c3bf4fbef0514a0b,1
2852cbcc2be32cace4f17d094357ae11,1
901accbbaa0f77a00964f961e75dd337,1
aedb54970996688a6f98947eb26baea7,2
af0dc9eb5447d803fd5a27ffd89a0343,1
9c708be3d80f0b86d9329dd0df62b9b1,1
889fdcc0bdf19f00c208d31dba6f3165,2
8f4bfb3d1e65d16974bf8a7b37cb1d53,1
ea1335e356e45ce8cbe27b9c77255f6b,2
86deb3d545ff8292c3538f58d80394e8,1
f4ec796e13fecdc88d5ed45a3344b024,1
c0c2081684fcbfb2a36554971e986ffd,2
265a0ed3695048e07ebe1c63d15350ed,2
a6f2ce2185b8e1d28de5a8bdc21f1e23,1
7f49dbe208bb6d5b1e071b80b68d04d2,1
67aa1c0f543e12cc726a693169d21648,1
57717c610c006d4a957f95305ac497f9,1
83602619cad08ff0edb08421d5f356f7,1
8bf568f9d20cab0b622422da52338225,1
7b6f7cfabc7dc6ca06c237944f11e4f2,1
d3658cd35bbbc37b09fdee6b778f3e4a,1
0ad11359bd2b444281609e7b3b1e47b8,2
b9216a5771edd91ee4b93fecd0e38d5d,2
95834f38df5072e892df5e6212a6e47b,1
2d996fe466261dae52b36cb96fa0041e,2
150fdb2af8a2db72201e492a636e9f1d,1
ed5e7a53e93a391a7dfdeb4555888723,1
f7e81558a388980dc5d30f13b9964b1e,2
7abba60c3d56e6fce39ecd88219adc43,2
e79e09e9a58d015af705091770e55bd4,1
4c595745aeb4afce5cdd227f586756d9,1
05d7ed1bd8bf7840586eb8386210ecf0,2
134589d9adc2e86d52f16573e1cff1b1,1
b8b481bf061b929e0ea67aeb20806e0a,1
409e00c3de5a0f9ebce7f6156179db48,1
f98ca202891b79fa4d3a17b4f558a0d8,2
c4b0f6df6d14b57f35d2605619a7888c,1
6cfbfd4098af6cc30053dd3895c766df,1
5aa3e09d6bbadc118991c0e6fc87c4d6,1
c89ba9018fafd27ffe6c4d7faa4ed5a2,2
fc7011fb94d24ec4c930eafd9f147a25,1
0866a4ba0e3a16022c115ce5224ee114,1
5f31e11ad5ebbad6c54a8602ef9189b0,1
535a77450226ee9ea68fb78fc93bff34,1
4ea87a64313fa8e92aec506f4dfcd247,1
688dc9efedc873bf22d87afea002cbf1,2
3946277a82d16af86f1446f0aa59cd5b,2
b0d041f5b2bc1f6a8b4aac8e66696837,1
468f8b306aa49c1b4d7aadc2c305a410,1
d524dfde72857a9982a591c6097a6ff4,2
d8c07199619b0c8a9b2a79c004f2fd71,1
f97aa833d0c5b03a6bb86c36e4eb2ab5,2
78c3ac5e8f9de10054f8ade18ae9193e,2
21142d78765867a7bd42a504d42c79ce,1
aa42a3605596f212f6d098ae6187d5bf,1
4590cf7d80157f9afe5271b6f4af0da4,1
d1f23e6f68947b04fb7a4b13e8ec3ae6,1
21bca52518dd1489d9b562220e84d85f,2
f4421006e0dd2fcbac5d4b5ac2a232db,2
81ac2fb3e94d957434f91c4f580862e0,2
1ce66c544e353b202ca105125f6f5fff,1
fc78670089a20f7257428b9cb2ef8306,1
c13d1e9f20f6de4a1f3fbb602d895d56,1
925ac0f3ddbb9e3644d063ee764bcfc9,2
ba2968fed337dbef176edb983c6d28d6,1
6251f9eb86875c4449ddfef797c6aeb8,2
aeee20e96e53e258b0f6349458a61c22,1
87bbe91adbd8d93f8a5ce53ef9eca178,2
aa2d7343f74c4fa2ba9d8b72330708db,1
3066422d8f7c694a3237e7bb0205068a,2
fddc937c433f5b7ae0f23c11ac788305,1
419ab318fa0e05a4c10475e0901c283f,1
81aae91a5d17b2f02944ae20c04be2c2,2
86adadbd1e738a83aad01ab9f549653b,1
5393d9c414305be1421005d8399e83a5,1
d2f058264a799982f398e8f0b4032632,1
7151dfc564d4cb35d4bcf85a68702c12,1
8715655d2747e87aff350e609d5bd317,2
2470031f5ab94b2b94ade2c8baa16044,1
3173fa2eda6d1a1ed95fdb8105980587,1
db4ddf5a53b33eeb0fbc631107ed40bd,1
c613f99380fa4bf1712be1657cc479e1,1
ca4cd209ad6c99abd5f7cf2f30e63a75,1
f8454869836d1cd55eb274ee9935219a,1
c17e38f295b25e37fe42eb1a369e308d,1
f26466e29dd7c7a06fb21ca544d3c24a,1
10268ba15e46b799c16a5484352a0ebf,1
703b564e2afaf9417e61ece500f4a45a,1
b772b1e7be43d0cbd32d4229aa745f31,1
bd4991b444a8e41855cd6264f4a881a7,1
58cbe359fd7e32afd66153883dadfc16,2
60e457bc59ce06e18a97df165c75da89,2
a8678c7bd7132add3355358c1e282b64,1
1c3a28598bf47062a5dd859df47b990b,2
b0297cafbaaa74d5ae10c89512f9af32,1
5c19acf3f63f7f95f8500a37cb2db9ac,2
3183ae718e9f19642c61006070ee1e5a,1
8e5dacef1d9cd60b9c3c3d3b409312f7,2
3e9e610b1b16113b55648624c1a8fc0e,1
60c684756cd1669776bf6658ce327221,1
193a20857f6e489db0ad3a9fb74955ef,1
507bf72b3ef42456e007980efe3c5bae,2
9194baac116cbe157e709286c3cc6d49,1
e51419bc246f7075c73f7e61316ffaa4,2
f17ce7e276149531067381149d8a79e3,1
680aa277499d28a272d757cb81a81bed,1
1391cf4d3ea6fe861515f903ce4df017,1
7380bf51da8856bd594e9fd8bf1dba51,2
9d345c24dad1711b61ebe826fab40057,1
c9634996db9a596e27f7273c0427cd5b,2
9157c87101aab60505cdd3dbdc5d4c37,1
c420e448a5b33fa86d36c96608d01f3b,2
cddc3d3bd6b89e50b42c58a7e13bffc1,1
d6190779925a085336718806059f5130,1
a4d6d2a589395a06f6cd3e5e598ad968,2
dd3ec18b55b3732c0260341c73f68337,1
7cb6c416d49f470e3d215373a97a50a9,1
fc11ca15a7f2e9bb8068e1be86187003,2
b24c9703befee520d919a501f3ddff2f,1
05b27ba69a585094e4407a6fe66ae6e9,1
41ce6b3ced7994cc9eda041894a977cd,2
533042b1d6f2df9cf4bd81bc7ca8f85f,2
bde756f48a8a181a53067803b90e22d6,2
e6f933a1da0d18d9b2ce530d0eba0e79,1
91aecf54451e13caaffc0e25d857dcc2,2
43dca029e48e6f685df694ad1ede4ad5,2
e6a39d7003781b863712cae51b82b742,1
347c2938d030949ace788f18cb73e4a5,2
02c4946f304df153aaf94459b8d6c4e5,2
6764b8c0726a6cfe14f1d54dd2e83c54,1
407db13e65b4e2e4642016f9e7581315,1
fe73a8f43dcacbf100a153dc26911b0f,1
2453790d746397ccd6a18d8266edd0a0,2
94a7fc5008336e737025825a731991c3,1
d34f9bbfc2477535dfdc1d52c9c04810,2
3c6f8471c8fc72fef3bf0b6ac6d2bb11,2
0b80b7d2991b7e593c9dffe3b8dacd67,2
fce2d0773a25f628e7d26631ea608603,1
4462b3867e3d7d2499b16440323b6af4,1
cbfd2347a737276aaabd4d2e12fa1cc6,1
0e3c13a000c453e0194d1325151e903c,2
09560c7661907691b4d835f85cb2c805,1
2998ebad0896a4d254c23a611f0351f4,2
f4248301396eed12a8caa859dbd2bced,1
da1eda16c821d839eec8b251e1f49a0e,1
9148160c0f0f92a16b5be83b71716f3e,2
f4feeed61c03ade032ef581bf90b0065,1
02663164f8a981a46ae5e3ff2b5f6a43,2
5068182ed8c7f5e28233f407b1037a40,1
bd160a3ebc0ea3f0e42fd72a523d4834,1
857b099725037d099cbe695bc7167425,1
3a812af99afcd32c835eb69089c4dbec,1
a36192cb710ea177f2864d65f2ea752f,1
466914fdf2c14b160234d11fd9ff4523,2
c77e00f97400fc8bbfd8077e840c85ff,1
c3d8011d061fc1622078d66630d14ff0,1
f8bf690047a666ff3e7a879fee637599,2
300e6a925ac00b4f7d9902c9ab682481,2
e34d281fb664b309240915cbdc4e6dac,1
6f7a324b5213007b6527bca3e388aadb,1
b1006314ea7964d9c766595633c49354,1
2ce666a33c1bb614c24b2289bd77dd44,2
6807df99824a02e58c2b1a05e0cffb0a,1
334aaf85e0bec38c77956698fd12b54f,2
07973adb32989da0989ce08473ada668,1
e724cb8bfca76482bc9667df00146987,1
4e33f29bc94e3d654ba69b208437a6fa,2
f89862cde7dd9ca18719e15dbb5e1efd,1
7a35460641b281e8d279cbe59fd1ac22,1
b3e6c61fd3a72ea55f1327a3d1981652,1
4a465c1c25fcb1eb8d4793c12007fc38,1
6942327e2d14aa353e910e5f83d2ce38,2
cdf23d3a4ee91084fcbbdf6b74a683b7,2
48ac94f75f4aaf1d36aff5ffcfed615e,2
2efb0eada635308a177ee70c8f88827b,2
c7af19ea90558251d166724b5442330d,1
3e30962dc1e049966b6dcf0991b46185,1
85bb807d0ba79c3f0202ebf9174398a1,1
